Campanha,Ponto,Metodo_de_Captura,Nome_Cientifico,linhas,individuos,sexos,n_sexos,emgs,n_emgs,cp_vals,pc_vals
C029-2019-03,ICTIO02,Rede de Emalhar,Curimata inornata,1,1.0,M,1,1,1,1,1
C029-2019-03,ICTIO02,Rede de Emalhar,Hydrolycus tatauaia,2,2.0,F,1,1,1,2,2
C029-2019-03,ICTIO02,Rede de Emalhar,Leporinus cf. fasciatus,1,1.0,M,1,1,1,1,1
C029-2019-03,ICTIO02,Rede de Emalhar,Leporinus friderici,1,1.0,F,1,1,1,1,1
C029-2019-03,ICTIO02,Rede de Emalhar,Pimelodus cf. tetramerus,8,8.0,F,1,1,1,8,8
C029-2019-03,ICTIO02,Rede de Emalhar,Plagioscion squamosissimus,2,2.0,F|M,2,1,1,2,2
C029-2019-03,ICTIO03,Arrasto,Brycon sp. “subdistal”,2,7.0,,0,,0,2,2
C029-2019-03,ICTIO03,Arrasto,Crenicichla inpa,1,1.0,,0,,0,1,1
C029-2019-03,ICTIO03,Arrasto,Moenkhausia lepidura,2,7.0,,0,,0,2,2
C029-2019-03,ICTIO03,Rede de Emalhar,Boulengerella cuvieri,3,3.0,M,1,1,1,3,3
C029-2019-03,ICTIO03,Rede de Emalhar,Brycon falcatus,1,1.0,F,1,1,1,1,1
C029-2019-03,ICTIO03,Rede de Emalhar,Hemiodus cf. microlepis,5,5.0,,0,,0,1,5
C029-2019-03,ICTIO03,Rede de Emalhar,Hydrolycus armatus,1,1.0,F,1,1,1,1,1
C029-2019-03,ICTIO03,Rede de Emalhar,Hydrolycus tatauaia,4,4.0,F|M,2,1,1,4,4
C029-2019-03,ICTIO03,Rede de Emalhar,Prochilodus nigricans,3,3.0,F|M,2,1,1,3,3
C029-2019-03,ICTIO03,Rede de Emalhar,Schizodon vittatus,1,1.0,F,1,1,1,1,1
C029-2019-03,ICTIO03,Rede de Emalhar,Tetragonopterus chalceus,3,4.0,,0,,0,3,3
C029-2019-03,ICTIO04,Arrasto,Aequidens cf. epae,1,2.0,,0,,0,1,1
C029-2019-03,ICTIO04,Arrasto,Callichthys callichthys,1,1.0,,0,,0,1,1
C029-2019-03,ICTIO04,Arrasto,Gymnorhamphichthys sp.,1,1.0,,0,,0,1,1
C029-2019-03,ICTIO04,Arrasto,Hoplias aimara,2,3.0,,0,,0,2,2
C029-2019-03,ICTIO04,Arrasto,Leporinus cf. fasciatus,1,1.0,,0,,0,1,1
C029-2019-03,ICTIO04,Arrasto,Moenkhausia lepidura,1,7.0,,0,,0,1,1
C029-2019-03,ICTIO04,Arrasto,"Myloplus sp. ""juvenil""",4,14.0,,0,,0,4,4
C029-2019-03,ICTIO04,Arrasto,Pamphorichthys cf. scalpridens,1,4.0,,0,,0,1,1
C029-2019-03,ICTIO04,Arrasto,Thayeria sp. “Tapajós”,1,1.0,,0,,0,1,1
C029-2019-03,ICTIO04,Rede de Emalhar,Argonectes robertsi,1,1.0,F,1,1,1,1,1
C029-2019-03,ICTIO04,Rede de Emalhar,Caenotropus schizodon,1,1.0,,0,,0,1,1
C029-2019-03,ICTIO04,Rede de Emalhar,Hemiodus cf. microlepis,9,11.0,F|M,2,1,1,7,9
C029-2019-03,ICTIO04,Rede de Emalhar,Hemiodus unimaculatus,2,2.0,F,1,1,1,2,2
C029-2019-03,ICTIO04,Rede de Emalhar,Hydrolycus tatauaia,4,4.0,F,1,1,1,4,4
C029-2019-03,ICTIO05,Rede de Emalhar,Argonectes robertsi,1,1.0,F,1,1,1,1,1
C029-2019-03,ICTIO05,Rede de Emalhar,Caenotropus schizodon,3,3.0,,0,,0,2,3
C029-2019-03,ICTIO05,Rede de Emalhar,Hemiodus cf. microlepis,16,16.0,F|M,2,1,1,15,16
C029-2019-03,ICTIO05,Rede de Emalhar,Hemiodus unimaculatus,3,3.0,F|M,2,1,1,3,3
C029-2019-03,ICTIO05,Rede de Emalhar,Leporinus cf. fasciatus,2,2.0,F|M,2,1,1,2,2
C029-2019-03,ICTIO05,Rede de Emalhar,Serrasalmus rhombeus,3,3.0,M,1,1,1,3,3
C029-2019-03,ICTIO06,Arrasto,Brycon falcatus,1,1.0,,0,,0,1,1
C029-2019-03,ICTIO06,Arrasto,Brycon sp. “subdistal”,2,3.0,,0,,0,2,2
C029-2019-03,ICTIO06,Arrasto,"Cichla sp. ""juvenil""",1,1.0,,0,,0,1,1
C029-2019-03,ICTIO06,Arrasto,"Corydoras sp. ""loretoensis""",1,1.0,,0,,0,1,1
C029-2019-03,ICTIO06,Arrasto,Crenicichla inpa,2,3.0,,0,,0,2,2
C029-2019-03,ICTIO06,Arrasto,"Hemiodus sp. ""juvenil""",2,5.0,,0,,0,2,2
C029-2019-03,ICTIO06,Arrasto,Hoplias aimara,2,2.0,,0,,0,2,2
C029-2019-03,ICTIO06,Arrasto,Laetacara araguaiae,1,1.0,,0,,0,1,1
C029-2019-03,ICTIO06,Arrasto,Moenkhausia sp. “mancha no pedúnculo”,3,26.0,,0,,0,3,3
C029-2019-03,ICTIO06,Arrasto,Myloplus arnoldi,2,2.0,,0,,0,2,2
C029-2019-03,ICTIO06,Arrasto,Pamphorichthys cf. scalpridens,1,5.0,,0,,0,1,1
C029-2019-03,ICTIO06,Arrasto,Satanoperca jurupari,5,11.0,,0,,0,5,5
C029-2019-03,ICTIO06,Pinda,Pseudoplatystoma punctifer,2,2.0,F|M,2,1,1,2,2
C029-2019-03,ICTIO06,Rede de Emalhar,Acestrorhynchus microlepis,2,2.0,F,1,2|3,2,2,2
C029-2019-03,ICTIO06,Rede de Emalhar,Boulengerella cuvieri,3,3.0,F|M,2,1,1,3,3
C029-2019-03,ICTIO06,Rede de Emalhar,Curimata inornata,4,4.0,F|M,2,1,1,4,4
C029-2019-03,ICTIO06,Rede de Emalhar,Hemiodus cf. microlepis,13,21.0,F|M,2,2|3,2,9,13
C029-2019-03,ICTIO06,Rede de Emalhar,Hemiodus unimaculatus,2,2.0,M,1,1,1,1,2
C029-2019-03,ICTIO06,Rede de Emalhar,Hydrolycus armatus,1,1.0,F,1,1,1,1,1
C029-2019-03,ICTIO06,Rede de Emalhar,Leporinus cf. fasciatus,1,1.0,F,1,1,1,1,1
C029-2019-03,ICTIO06,Rede de Emalhar,Leporinus friderici,1,1.0,,0,,0,1,1
C029-2019-03,ICTIO06,Rede de Emalhar,Myloplus rubripinnis,1,1.0,M,1,1,1,1,1
C029-2019-03,ICTIO06,Rede de Emalhar,Prochilodus nigricans,11,11.0,F|M,2,1,1,10,11
C029-2019-03,ICTIO06,Rede de Emalhar,Schizodon vittatus,2,2.0,F,1,1,1,2,2
C029-2019-03,ICTIO06,Rede de Emalhar,Serrasalmus rhombeus,1,1.0,F,1,1,1,1,1
C029-2019-03,ICTIO06,Rede de Emalhar,Sorubim trigonocephalus,7,7.0,F|M,2,1,1,7,7
C029-2019-03,ICTIO07,Arrasto,Brycon sp. “subdistal”,6,13.0,,0,,0,6,6
C029-2019-03,ICTIO07,Arrasto,Hemigrammus levis,1,5.0,,0,,0,1,1
C029-2019-03,ICTIO07,Arrasto,"Hemiodus sp. ""juvenil""",2,5.0,,0,,0,2,2
C029-2019-03,ICTIO07,Arrasto,Pamphorichthys cf. scalpridens,1,1.0,,0,,0,1,1
C029-2019-03,ICTIO07,Pinda,Pseudoplatystoma punctifer,2,2.0,F,1,1,1,2,2
C029-2019-03,ICTIO07,Rede de Emalhar,Acestrorhynchus microlepis,1,1.0,F,1,3,1,1,1
C029-2019-03,ICTIO07,Rede de Emalhar,Boulengerella cuvieri,1,1.0,M,1,1,1,1,1
C029-2019-03,ICTIO07,Rede de Emalhar,Curimata inornata,1,1.0,F,1,1,1,1,1
C029-2019-03,ICTIO07,Rede de Emalhar,Hemiodus cf. microlepis,1,1.0,F,1,2,1,1,1
C029-2019-03,ICTIO07,Rede de Emalhar,Leporinus cf. fasciatus,1,1.0,,0,,0,1,1
C029-2019-03,ICTIO07,Rede de Emalhar,Myloplus rubripinnis,4,4.0,F|M,2,1,1,4,4
C029-2019-03,ICTIO07,Rede de Emalhar,Serrasalmus rhombeus,3,3.0,F|M,2,1,1,3,3
C029-2019-03,ICTIO07,Rede de Emalhar,Sorubim trigonocephalus,8,8.0,F|M,2,1,1,8,8
C029-2019-03,ICTIO07,Rede de Emalhar,Tetragonopterus chalceus,1,1.0,,0,,0,1,1
C029-2019-03,ICTIO08,Arrasto,Brycon sp. “subdistal”,4,12.0,,0,,0,4,4
C029-2019-03,ICTIO08,Arrasto,Hemigrammus levis,1,3.0,,0,,0,1,1
C029-2019-03,ICTIO08,Arrasto,"Hemiodus sp. ""juvenil""",3,6.0,,0,,0,3,3
C029-2019-03,ICTIO08,Arrasto,Moenkhausia lepidura,1,1.0,,0,,0,1,1
C029-2019-03,ICTIO08,Arrasto,Satanoperca jurupari,1,1.0,,0,,0,1,1
C029-2019-03,ICTIO08,Pinda,Pseudoplatystoma punctifer,1,1.0,M,1,1,1,1,1
C029-2019-03,ICTIO08,Rede de Emalhar,Hemiodus cf. microlepis,8,8.0,,0,,0,8,8
C029-2019-03,ICTIO08,Rede de Emalhar,Hemiodus unimaculatus,4,4.0,,0,,0,4,4
C029-2019-03,ICTIO08,Rede de Emalhar,Myloplus rubripinnis,1,1.0,M,1,1,1,1,1
C029-2019-03,ICTIO08,Rede de Emalhar,Serrasalmus rhombeus,2,2.0,,0,,0,2,2
C029-2019-03,ICTIO08,Rede de Emalhar,Tetragonopterus chalceus,1,1.0,F,1,1,1,1,1
C029-2019-03,ICTIO09,Arrasto,Brycon falcatus,1,1.0,,0,,0,1,1
C029-2019-03,ICTIO09,Arrasto,Brycon sp. “subdistal”,3,19.0,,0,,0,3,3
C029-2019-03,ICTIO09,Rede de Emalhar,Caenotropus schizodon,1,1.0,,0,,0,0,1
C029-2019-03,ICTIO09,Rede de Emalhar,Hemiodus cf. microlepis,1,1.0,,0,,0,1,1
C029-2019-03,ICTIO09,Rede de Emalhar,Hemiodus unimaculatus,1,1.0,,0,,0,1,1
C029-2019-03,ICTIO09,Rede de Emalhar,Hydrolycus armatus,1,1.0,F,1,1,1,1,1
C029-2019-03,ICTIO09,Rede de Emalhar,Myloplus rubripinnis,3,3.0,F|M,2,1,1,3,3
C029-2019-03,ICTIO09,Rede de Emalhar,Pimelodus cf. tetramerus,3,3.0,,0,,0,3,3
C029-2019-03,ICTIO09,Rede de Emalhar,Serrasalmus rhombeus,8,9.0,F|M,2,1|3,2,7,8
C029-2019-03,ICTIO10,Arrasto,Brycon sp. “subdistal”,3,8.0,,0,,0,3,3
C029-2019-03,ICTIO10,Arrasto,"Cichla sp. ""juvenil""",3,46.0,,0,,0,3,3
C029-2019-03,ICTIO10,Rede de Emalhar,Acestrorhynchus microlepis,2,2.0,F,1,3,1,1,2
C029-2019-03,ICTIO10,Rede de Emalhar,Hemiodus cf. microlepis,3,3.0,F|M,2,1|2,2,3,3
C029-2019-03,ICTIO10,Rede de Emalhar,Hemiodus unimaculatus,2,3.0,M,1,2,1,2,2
C029-2019-03,ICTIO10,Rede de Emalhar,Hydrolycus armatus,2,2.0,F,1,1,1,1,2
C029-2019-03,ICTIO10,Rede de Emalhar,Leporinus cf. fasciatus,4,4.0,F|M,2,1,1,3,4
C029-2019-03,ICTIO10,Rede de Emalhar,Leporinus friderici,1,1.0,,0,,0,0,1
C029-2019-03,ICTIO10,Rede de Emalhar,Serrasalmus rhombeus,9,9.0,F|M,2,1,1,9,9
C029-2019-03,ICTIO11,Arrasto,Brycon falcatus,4,12.0,,0,,0,4,4
C029-2019-03,ICTIO11,Arrasto,"Cichla sp. ""juvenil""",4,12.0,,0,,0,4,4
C029-2019-03,ICTIO11,Rede de Emalhar,Acestrorhynchus microlepis,1,1.0,F,1,2,1,1,1
C029-2019-03,ICTIO11,Rede de Emalhar,Argonectes robertsi,2,2.0,F,1,1,1,1,2
C029-2019-03,ICTIO11,Rede de Emalhar,Hemiodus cf. microlepis,8,8.0,F,1,1|3,2,7,8
C029-2019-03,ICTIO11,Rede de Emalhar,Hemiodus unimaculatus,8,8.0,F,1,1,1,5,8
C029-2019-03,ICTIO11,Rede de Emalhar,Leporinus cf. fasciatus,3,3.0,M,1,1,1,3,3
C029-2019-03,ICTIO11,Rede de Emalhar,Myloplus rubripinnis,1,1.0,M,1,1,1,1,1
C029-2019-03,ICTIO11,Rede de Emalhar,Myloplus schomburgkii,1,1.0,M,1,1,1,1,1
C029-2019-03,ICTIO11,Rede de Emalhar,Plagioscion squamosissimus,2,2.0,F|M,2,1,1,2,2
C029-2019-03,ICTIO11,Rede de Emalhar,Serrasalmus rhombeus,14,17.0,F|M,2,1,1,14,14
C029-2019-03,ICTIO11,Rede de Emalhar,Sorubim trigonocephalus,2,2.0,,0,,0,2,2
C029-2019-03,ICTIO12,Arrasto,Brycon falcatus,3,15.0,,0,,0,3,3
C029-2019-03,ICTIO12,Arrasto,Brycon sp. “subdistal”,1,2.0,,0,,0,1,1
C029-2019-03,ICTIO12,Arrasto,"Cichla sp. ""juvenil""",5,39.0,,0,,0,5,5
C029-2019-03,ICTIO12,Arrasto,"Hemiodus sp. ""juvenil""",1,1.0,,0,,0,1,1
C029-2019-03,ICTIO12,Pinda,Serrasalmus rhombeus,5,5.0,F,1,3,1,5,5
C029-2019-03,ICTIO12,Rede de Emalhar,Acestrorhynchus microlepis,1,1.0,F,1,3,1,0,1
C029-2019-03,ICTIO12,Rede de Emalhar,Hemiodus cf. microlepis,19,19.0,F|M,2,1|3,2,18,19
C029-2019-03,ICTIO12,Rede de Emalhar,Hemiodus unimaculatus,3,3.0,F|M,2,1,1,3,3
C029-2019-03,ICTIO12,Rede de Emalhar,Prochilodus nigricans,8,8.0,F|M,2,1,1,8,8
C029-2019-03,ICTIO12,Rede de Emalhar,Serrasalmus rhombeus,2,4.0,F,1,1,1,2,2
C029-2019-03,ICTIO12,Rede de Emalhar,Sorubim trigonocephalus,10,10.0,F,1,1,1,9,10
C029-2019-03,ICTIO13A,Arrasto,"Corydoras sp. ""loretoensis""",1,1.0,,0,,0,1,1
C029-2019-03,ICTIO13A,Arrasto,Hemigrammus levis,2,8.0,,0,,0,2,2
C029-2019-03,ICTIO13A,Arrasto,"Hemiodus sp. ""juvenil""",5,27.0,,0,,0,5,5
C029-2019-03,ICTIO13A,Arrasto,Hoplias malabaricus,1,1.0,,0,,0,1,1
C029-2019-03,ICTIO13A,Arrasto,Jupiaba apenima,2,4.0,,0,,0,2,2
C029-2019-03,ICTIO13A,Arrasto,Moenkhausia collettii,1,1.0,,0,,0,1,1
C029-2019-03,ICTIO13A,Arrasto,Moenkhausia lepidura,5,36.0,,0,,0,5,5
C029-2019-03,ICTIO13A,Arrasto,Moenkhausia oligolepis,1,2.0,,0,,0,1,1
C029-2019-03,ICTIO13A,Arrasto,Pimelodella aff. howesi,3,4.0,,0,,0,3,3
C029-2019-03,ICTIO13A,Rede de Emalhar,Curimata inornata,41,82.0,F|M,2,1,1,37,41
C029-2019-03,ICTIO13A,Rede de Emalhar,Cyphocharax notatus,2,2.0,F,1,1|3,2,2,2
C029-2019-03,ICTIO13A,Rede de Emalhar,Hemiodus cf. microlepis,5,5.0,F|M,2,1,1,4,5
C029-2019-03,ICTIO13A,Rede de Emalhar,Hemiodus unimaculatus,1,1.0,,0,,0,0,1
C029-2019-03,ICTIO13A,Rede de Emalhar,Hemisorubim platyrhynchos,1,1.0,F,1,3,1,1,1
C029-2019-03,ICTIO13A,Rede de Emalhar,Hydrolycus tatauaia,1,1.0,F,1,1,1,1,1
C029-2019-03,ICTIO13A,Rede de Emalhar,Hypostomus aff. soniae,3,3.0,,0,,0,3,3
C029-2019-03,ICTIO13A,Rede de Emalhar,Leporinus brunneus,5,5.0,F|M,2,1,1,5,5
C029-2019-03,ICTIO13A,Rede de Emalhar,Leporinus cf. fasciatus,2,2.0,F|M,2,1,1,2,2
C029-2019-03,ICTIO13A,Rede de Emalhar,Leporinus friderici,14,14.0,F|M,2,1,1,13,14
C029-2019-03,ICTIO13A,Rede de Emalhar,Leporinus vanzoi,1,1.0,F,1,1,1,1,1
C029-2019-03,ICTIO13A,Rede de Emalhar,Pimelodus cf. tetramerus,11,12.0,F|M,2,1,1,10,11
C029-2019-03,ICTIO13A,Rede de Emalhar,Plagioscion squamosissimus,2,2.0,F,1,1,1,2,2
C029-2019-03,ICTIO13A,Rede de Emalhar,Prochilodus nigricans,4,4.0,F,1,1,1,4,4
C029-2019-03,ICTIO13A,Rede de Emalhar,Serrasalmus rhombeus,3,3.0,F,1,1,1,3,3
C029-2019-03,ICTIO13A,Tarrafa,Cichla cf. mirianae,1,1.0,,0,,0,1,1
C029-2019-03,ICTIO13A,Tarrafa,Hydrolycus armatus,5,5.0,,0,,0,5,5
C029-2019-03,ICTIO13B,Arrasto,Brycon falcatus,1,1.0,,0,,0,1,1
C029-2019-03,ICTIO13B,Arrasto,Brycon sp. “subdistal”,6,12.0,,0,,0,6,6
C029-2019-03,ICTIO13B,Pinda,Cichla cf. pinima,2,2.0,F|M,2,1|2,2,2,2
C029-2019-03,ICTIO13B,Rede de Emalhar,Argonectes robertsi,2,2.0,F,1,1,1,2,2
C029-2019-03,ICTIO13B,Rede de Emalhar,Hemiodus cf. microlepis,19,23.0,F|M,2,1|2|3,3,14,19
C029-2019-03,ICTIO13B,Rede de Emalhar,Hemiodus unimaculatus,4,4.0,F|M,2,1|3,2,4,4
C029-2019-03,ICTIO13B,Rede de Emalhar,Hydrolycus tatauaia,1,1.0,M,1,1,1,1,1
C029-2019-03,ICTIO13B,Rede de Emalhar,Leporinus cf. fasciatus,6,6.0,F|M,2,1,1,6,6
C029-2019-03,ICTIO13B,Rede de Emalhar,Leporinus friderici,1,1.0,M,1,1,1,1,1
C029-2019-03,ICTIO13B,Rede de Emalhar,Prochilodus nigricans,1,1.0,F,1,1,1,1,1
C029-2019-03,ICTIO13B,Rede de Emalhar,Serrasalmus rhombeus,8,13.0,F,1,1,1,8,8
C029-2019-03,ICTIO13C,Tarrafa,Hydrolycus armatus,9,9.0,,0,,0,9,9
C029-2019-03,ICTIO13C,Tarrafa,Sorubim trigonocephalus,1,1.0,,0,,0,1,1
C029-2019-03,ICTIO13D,Tarrafa,Boulengerella cuvieri,5,5.0,M,1,1,1,5,5
C029-2019-03,ICTIO14,Arrasto,Crenicichla inpa,1,1.0,,0,,0,1,1
C029-2019-03,ICTIO14,Arrasto,Hemigrammus levis,1,4.0,,0,,0,1,1
C029-2019-03,ICTIO14,Arrasto,"Hemiodus sp. ""juvenil""",4,55.0,,0,,0,4,4
C029-2019-03,ICTIO14,Arrasto,Hoplias malabaricus,1,1.0,,0,,0,1,1
C029-2019-03,ICTIO14,Arrasto,Leporinus cf. fasciatus,1,3.0,,0,,0,1,1
C029-2019-03,ICTIO14,Arrasto,Moenkhausia collettii,1,2.0,,0,,0,1,1
C029-2019-03,ICTIO14,Arrasto,Moenkhausia lepidura,3,53.0,,0,,0,3,3
C029-2019-03,ICTIO14,Arrasto,Pimelodella aff. howesi,2,10.0,,0,,0,2,2
C029-2019-03,ICTIO14,Arrasto,Pimelodus cf. tetramerus,1,1.0,,0,,0,1,1
C029-2019-03,ICTIO14,Arrasto,Satanoperca jurupari,1,2.0,,0,,0,1,1
C029-2019-03,ICTIO14,Arrasto,Teleocichla sp. n,1,1.0,,0,,0,1,1
C029-2019-03,ICTIO14,Arrasto,Thayeria sp. “Tapajós”,1,1.0,,0,,0,1,1
C029-2019-03,ICTIO14,Rede de Emalhar,Brycon sp. “subdistal”,1,1.0,F,1,1,1,1,1
C029-2019-03,ICTIO14,Rede de Emalhar,Leporinus brunneus,1,1.0,F,1,3,1,1,1
C029-2019-03,ICTIO14,Rede de Emalhar,Pimelodus cf. tetramerus,2,2.0,M,1,1,1,2,2
C029-2019-03,ICTIO14,Tarrafa,Pseudoplatystoma punctifer,1,1.0,,0,,0,1,1
C029-2019-03,ICTIO15,Arrasto,Bryconops caudomaculatus,3,6.0,,0,,0,3,3
C029-2019-03,ICTIO15,Arrasto,Characidium cf. steindachneri,1,1.0,,0,,0,1,1
C029-2019-03,ICTIO15,Arrasto,"Corydoras sp. ""loretoensis""",1,3.0,,0,,0,1,1
C029-2019-03,ICTIO15,Arrasto,Cyphocharax plumbeus,1,3.0,,0,,0,1,1
C029-2019-03,ICTIO15,Arrasto,Haemomaster venezuelae,3,5.0,,0,,0,3,3
C029-2019-03,ICTIO15,Arrasto,Hemigrammus levis,3,8.0,,0,,0,3,3
C029-2019-03,ICTIO15,Arrasto,"Hemiodus sp. ""juvenil""",3,11.0,,0,,0,3,3
C029-2019-03,ICTIO15,Arrasto,Leporinus cf. fasciatus,2,4.0,,0,,0,2,2
C029-2019-03,ICTIO15,Arrasto,Moenkhausia lepidura,1,1.0,,0,,0,1,1
C029-2019-03,ICTIO15,Arrasto,Pimelodella aff. howesi,1,1.0,,0,,0,1,1
C029-2019-03,ICTIO15,Arrasto,Synbranchus cf. madeirae,1,1.0,,0,,0,1,1
C029-2019-03,ICTIO15,Rede de Emalhar,Acestrorhynchus microlepis,1,1.0,F,1,3,1,1,1
C029-2019-03,ICTIO15,Rede de Emalhar,Brycon sp. “subdistal”,2,2.0,F|M,2,1,1,2,2
C029-2019-03,ICTIO15,Rede de Emalhar,Crenicichla acutirostris,1,1.0,F,1,1,1,1,1
C029-2019-03,ICTIO15,Rede de Emalhar,Curimata inornata,5,6.0,F,1,1,1,5,5
C029-2019-03,ICTIO15,Rede de Emalhar,Hemiodus cf. microlepis,4,4.0,F|M,2,1,1,3,4
C029-2019-03,ICTIO15,Rede de Emalhar,Hemiodus unimaculatus,9,9.0,F|M,2,1,1,8,9
C029-2019-03,ICTIO15,Rede de Emalhar,Hydrolycus tatauaia,2,2.0,F,1,3,1,2,2
C029-2019-03,ICTIO15,Rede de Emalhar,Hypostomus aff. soniae,5,5.0,F|M,2,1,1,5,5
C029-2019-03,ICTIO15,Rede de Emalhar,Leporinus friderici,2,2.0,F|M,2,1,1,2,2
C029-2019-03,ICTIO15,Rede de Emalhar,Pimelodus cf. tetramerus,5,5.0,F|M,2,1,1,5,5
C029-2019-03,ICTIO15,Rede de Emalhar,Prochilodus nigricans,6,6.0,F,1,1,1,6,6
C029-2019-03,ICTIO15,Rede de Emalhar,Schizodon vittatus,1,1.0,F,1,1,1,1,1
C030-2019-06,ICTIO01,Pinda,Sorubim trigonocephalus,1,1.0,F,1,1,1,1,1
C030-2019-06,ICTIO01,Rede de Emalhar,Myloplus rubripinnis,4,4.0,F|M,2,1|3,2,4,4
C030-2019-06,ICTIO02,Arrasto,Schizodon vittatus,1,1.0,,0,,0,1,1
C030-2019-06,ICTIO02,Rede de Emalhar,Hydrolycus tatauaia,2,2.0,F,1,1,1,2,2
C030-2019-06,ICTIO02,Rede de Emalhar,Leporinus brunneus,1,1.0,F,1,4,1,1,1
C030-2019-06,ICTIO02,Rede de Emalhar,Leporinus cf. fasciatus,1,1.0,F,1,1,1,1,1
C030-2019-06,ICTIO02,Rede de Emalhar,Pimelodus cf. tetramerus,15,18.0,F|M,2,1,1,15,15
C030-2019-06,ICTIO02,Rede de Emalhar,Prochilodus nigricans,6,6.0,F,1,1,1,6,6
C030-2019-06,ICTIO02,Rede de Emalhar,Sorubim trigonocephalus,12,12.0,F|M,2,1|4,2,12,12
C030-2019-06,ICTIO03,Arrasto,Corydoras aff. guianensis,1,1.0,,0,,0,1,1
C030-2019-06,ICTIO03,Arrasto,Laetacara araguaiae,1,1.0,,0,,0,1,1
C030-2019-06,ICTIO03,Arrasto,“Macropsobrycon” xinguensis,1,1.0,,0,,0,1,1
C030-2019-06,ICTIO03,Rede de Emalhar,Caenotropus schizodon,1,1.0,M,1,1,1,1,1
C030-2019-06,ICTIO03,Rede de Emalhar,Hemiodus cf. microlepis,4,4.0,M,1,2,1,4,4
C030-2019-06,ICTIO03,Rede de Emalhar,Hemiodus semitaeniatus,1,1.0,M,1,1,1,1,1
C030-2019-06,ICTIO03,Rede de Emalhar,Hemiodus unimaculatus,1,1.0,M,1,1,1,1,1
C030-2019-06,ICTIO03,Rede de Emalhar,Hemisorubim platyrhynchos,1,1.0,,0,,0,1,1
C030-2019-06,ICTIO03,Rede de Emalhar,Hoplias aimara,1,1.0,M,1,1,1,1,1
C030-2019-06,ICTIO03,Rede de Emalhar,Hydrolycus tatauaia,7,7.0,F|M,2,1,1,7,7
C030-2019-06,ICTIO03,Rede de Emalhar,Hypostomus aff. soniae,1,1.0,,0,,0,1,1
C030-2019-06,ICTIO03,Rede de Emalhar,Pimelodus cf. tetramerus,10,10.0,F|M,2,1,1,9,10
C030-2019-06,ICTIO03,Rede de Emalhar,Sorubim trigonocephalus,11,11.0,F|M,2,1,1,11,11
C030-2019-06,ICTIO04,Arrasto,Jupiaba acanthogaster,7,7.0,,0,,0,7,7
C030-2019-06,ICTIO04,Arrasto,Jupiaba polylepis,12,19.0,,0,,0,12,12
C030-2019-06,ICTIO04,Arrasto,Moenkhausia celibela,1,1.0,,0,,0,1,1
C030-2019-06,ICTIO04,Arrasto,Moenkhausia lepidura,9,9.0,,0,,0,9,9
C030-2019-06,ICTIO04,Arrasto,Pamphorichthys cf. scalpridens,1,1.0,,0,,0,1,1
C030-2019-06,ICTIO04,Arrasto,Thayeria sp. “Tapajós”,4,4.0,,0,,0,4,4
C030-2019-06,ICTIO04,Rede de Emalhar,Acestrorhynchus microlepis,1,1.0,F,1,2,1,1,1
C030-2019-06,ICTIO04,Rede de Emalhar,Caenotropus schizodon,2,2.0,F|M,2,1,1,2,2
C030-2019-06,ICTIO04,Rede de Emalhar,Harttia dissidens,1,1.0,,0,,0,0,1
C030-2019-06,ICTIO04,Rede de Emalhar,Hemiodus cf. microlepis,34,34.0,F|M,2,1|2|4,3,28,34
C030-2019-06,ICTIO04,Rede de Emalhar,Hydrolycus tatauaia,1,1.0,F,1,1,1,1,1
C030-2019-06,ICTIO05,Rede de Emalhar,Argonectes robertsi,1,1.0,M,1,1,1,0,1
C030-2019-06,ICTIO05,Rede de Emalhar,Hemiodus cf. microlepis,9,9.0,F|M,2,1|2,2,5,9
C030-2019-06,ICTIO05,Rede de Emalhar,Hydrolycus tatauaia,1,1.0,,0,,0,1,1
C030-2019-06,ICTIO05,Rede de Emalhar,Serrasalmus rhombeus,1,1.0,M,1,1,1,1,1
C030-2019-06,ICTIO05,Rede de Emalhar,Sorubim trigonocephalus,10,10.0,F|M,2,1,1,9,10
C030-2019-06,ICTIO06,Arrasto,Brycon sp. “subdistal”,4,33.0,,0,,0,4,4
C030-2019-06,ICTIO06,Arrasto,"Cichla sp. ""juvenil""",1,1.0,,0,,0,1,1
C030-2019-06,ICTIO06,Arrasto,Hemigrammus levis,6,6.0,,0,,0,6,6
C030-2019-06,ICTIO06,Arrasto,Hemiodus cf. microlepis,3,3.0,,0,,0,3,3
C030-2019-06,ICTIO06,Arrasto,"Hemiodus sp. ""juvenil""",1,11.0,,0,,0,1,1
C030-2019-06,ICTIO06,Arrasto,Jupiaba acanthogaster,1,1.0,,0,,0,1,1
C030-2019-06,ICTIO06,Arrasto,Satanoperca jurupari,1,1.0,,0,,0,1,1
C030-2019-06,ICTIO06,Rede de Emalhar,Acestrorhynchus microlepis,1,1.0,F,1,2,1,1,1
C030-2019-06,ICTIO06,Rede de Emalhar,Argonectes robertsi,7,7.0,F|M,2,1|2,2,7,7
C030-2019-06,ICTIO06,Rede de Emalhar,Boulengerella cuvieri,1,1.0,M,1,1,1,1,1
C030-2019-06,ICTIO06,Rede de Emalhar,Hemiodus cf. microlepis,23,32.0,F|M,2,1|2,2,17,23
C030-2019-06,ICTIO06,Rede de Emalhar,Hemiodus unimaculatus,5,5.0,F,1,1,1,5,5
